user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,weekday,month
1053,2024-01-18 16:33:55.878626208,Facebook,Social,8.25,1,7,False,Thursday,1
1020,2024-01-18 17:17:37.552517506,Instagram,Social,12.01,4,10,False,Thursday,1
1030,2024-01-18 18:01:19.226408803,Facebook,Social,3.98,0,6,False,Thursday,1
1022,2024-01-18 18:45:00.900300100,Twitter,Social,15.45,2,2,False,Thursday,1
1043,2024-01-18 19:28:42.574191397,YouTube,Entertainment,46.19,1,3,False,Thursday,1
1016,2024-01-18 20:12:24.248082694,Chrome,Utilities,4.92,0,4,False,Thursday,1
1015,2024-01-18 20:56:05.921973991,WhatsApp,Social,16.6,0,4,False,Thursday,1
1067,2024-01-18 21:39:47.595865288,Twitch,Entertainment,20.19,3,3,False,Thursday,1
1096,2024-01-18 22:23:29.269756585,YouTube,Entertainment,64.94,2,3,False,Thursday,1
1002,2024-01-18 23:07:10.943647882,Snapchat,Social,1.65,3,2,False,Thursday,1
1012,2024-01-18 23:50:52.617539179,Google Docs,Productivity,0.29,2,2,True,Thursday,1
1057,2024-01-19 00:34:34.291430477,Gmail,Utilities,29.66,3,3,False,Friday,1
1039,2024-01-19 01:18:15.965321774,Snapchat,Social,0.09,3,10,False,Friday,1
1076,2024-01-19 02:01:57.639213071,Netflix,Entertainment,34.37,4,6,False,Friday,1
1022,2024-01-19 02:45:39.313104368,Twitch,Entertainment,53.4,4,9,False,Friday,1
1009,2024-01-19 03:29:20.986995665,Google Maps,Utilities,24.93,1,6,False,Friday,1
1069,2024-01-19 04:13:02.660886962,YouTube,Entertainment,86.42,2,4,False,Friday,1
1091,2024-01-19 04:56:44.334778259,Microsoft Teams,Productivity,51.7,0,6,True,Friday,1
1028,2024-01-19 05:40:26.008669556,Microsoft Teams,Productivity,144.1,1,7,True,Friday,1
1083,2024-01-19 06:24:07.682560853,Microsoft Teams,Productivity,66.59,1,2,True,Friday,1
1083,2024-01-19 07:07:49.356452150,YouTube,Entertainment,0.48,0,3,False,Friday,1
1034,2024-01-19 07:51:31.030343447,Notion,Productivity,40.35,0,4,True,Friday,1
1033,2024-01-19 08:35:12.704234745,Facebook,Social,44.29,1,6,False,Friday,1
1007,2024-01-19 09:18:54.378126042,Google Maps,Utilities,10.63,1,10,False,Friday,1
1063,2024-01-19 10:02:36.052017339,Camera,Utilities,29.16,1,4,False,Friday,1
1065,2024-01-19 10:46:17.725908636,Twitter,Social,42.4,4,5,False,Friday,1
1010,2024-01-19 11:29:59.399799933,Google Maps,Utilities,14.22,0,2,False,Friday,1
1039,2024-01-19 12:13:41.073691230,Camera,Utilities,19.37,3,2,False,Friday,1
1001,2024-01-19 12:57:22.747582527,Spotify,Entertainment,11.47,2,6,False,Friday,1
1085,2024-01-19 13:41:04.421473824,YouTube,Entertainment,13.45,1,5,False,Friday,1
1047,2024-01-19 14:24:46.095365121,Gmail,Utilities,10.35,1,7,False,Friday,1
1041,2024-01-19 15:08:27.769256418,TikTok,Entertainment,18.88,2,5,False,Friday,1
1079,2024-01-19 15:52:09.443147716,Evernote,Productivity,7.66,1,8,True,Friday,1
1094,2024-01-19 16:35:51.117039013,Chrome,Utilities,14.52,0,6,False,Friday,1
1042,2024-01-19 17:19:32.790930310,Evernote,Productivity,15.81,2,4,True,Friday,1
1060,2024-01-19 18:03:14.464821607,Netflix,Entertainment,5.53,2,5,False,Friday,1
1077,2024-01-19 18:46:56.138712904,Camera,Utilities,30.54,0,10,False,Friday,1
1009,2024-01-19 19:30:37.812604201,Facebook,Social,27.52,4,5,False,Friday,1
1013,2024-01-19 20:14:19.486495498,Chrome,Utilities,31.26,3,1,False,Friday,1
1015,2024-01-19 20:58:01.160386795,WhatsApp,Social,12.77,0,4,False,Friday,1
1030,2024-01-19 21:41:42.834278092,Twitch,Entertainment,12.49,4,6,False,Friday,1
1066,2024-01-19 22:25:24.508169389,Twitch,Entertainment,52.35,3,6,False,Friday,1
1086,2024-01-19 23:09:06.182060687,Snapchat,Social,33.23,2,4,False,Friday,1
1031,2024-01-19 23:52:47.855951984,Slack,Productivity,58.99,1,4,True,Friday,1
1002,2024-01-20 00:36:29.529843281,Evernote,Productivity,8.0,1,5,True,Saturday,1
1002,2024-01-20 01:20:11.203734578,Instagram,Social,7.03,2,9,False,Saturday,1
1061,2024-01-20 02:03:52.877625875,Facebook,Social,0.87,1,5,False,Saturday,1
1091,2024-01-20 02:47:34.551517172,Netflix,Entertainment,65.05,2,4,False,Saturday,1
1097,2024-01-20 03:31:16.225408469,Twitter,Social,38.53,1,2,False,Saturday,1
1016,2024-01-20 04:14:57.899299766,Chrome,Utilities,58.31,4,3,False,Saturday,1
1082,2024-01-20 04:58:39.573191063,Snapchat,Social,19.09,2,5,False,Saturday,1
1080,2024-01-20 05:42:21.247082360,Notion,Productivity,212.87,1,6,True,Saturday,1
1046,2024-01-20 06:26:02.920973658,Slack,Productivity,3.22,3,8,True,Saturday,1
1096,2024-01-20 07:09:44.594864955,Twitter,Social,47.5,3,4,False,Saturday,1
1034,2024-01-20 07:53:26.268756252,Spotify,Entertainment,71.58,1,3,False,Saturday,1
1094,2024-01-20 08:37:07.942647549,Snapchat,Social,8.38,1,6,False,Saturday,1
1057,2024-01-20 09:20:49.616538846,Facebook,Social,0.13,1,5,False,Saturday,1
1034,2024-01-20 10:04:31.290430143,Gmail,Utilities,29.99,1,2,False,Saturday,1
1055,2024-01-20 10:48:12.964321440,Chrome,Utilities,17.33,1,3,False,Saturday,1
1014,2024-01-20 11:31:54.638212737,Slack,Productivity,209.63,1,7,True,Saturday,1
1092,2024-01-20 12:15:36.312104034,Weather,Utilities,50.63,4,5,False,Saturday,1
1004,2024-01-20 12:59:17.985995331,Google Maps,Utilities,46.51,0,6,False,Saturday,1
1060,2024-01-20 13:42:59.659886629,Spotify,Entertainment,57.98,2,8,False,Saturday,1
1053,2024-01-20 14:26:41.333777926,YouTube,Entertainment,22.03,0,8,False,Saturday,1
1078,2024-01-20 15:10:23.007669223,Facebook,Social,18.72,2,2,False,Saturday,1
1067,2024-01-20 15:54:04.681560520,Weather,Utilities,2.9,4,4,False,Saturday,1
1068,2024-01-20 16:37:46.355451817,Chrome,Utilities,11.14,2,2,False,Saturday,1
1022,2024-01-20 17:21:28.029343114,Google Docs,Productivity,15.04,4,4,True,Saturday,1
1070,2024-01-20 18:05:09.703234411,Weather,Utilities,4.92,2,5,False,Saturday,1
1100,2024-01-20 18:48:51.377125708,Evernote,Productivity,4.32,1,4,True,Saturday,1
1098,2024-01-20 19:32:33.051017005,Slack,Productivity,24.82,2,2,True,Saturday,1
1027,2024-01-20 20:16:14.724908302,Slack,Productivity,10.49,2,8,True,Saturday,1
1094,2024-01-20 20:59:56.398799600,Twitch,Entertainment,22.05,0,4,False,Saturday,1
1001,2024-01-20 21:43:38.072690897,WhatsApp,Social,11.09,1,6,False,Saturday,1
1003,2024-01-20 22:27:19.746582194,YouTube,Entertainment,175.32,2,3,False,Saturday,1
1077,2024-01-20 23:11:01.420473491,Camera,Utilities,55.41,4,5,False,Saturday,1
1019,2024-01-20 23:54:43.094364788,Camera,Utilities,39.41,1,3,False,Saturday,1
1004,2024-01-21 00:38:24.768256085,Instagram,Social,17.73,1,6,False,Sunday,1
1029,2024-01-21 01:22:06.442147382,Camera,Utilities,28.04,0,3,False,Sunday,1
1059,2024-01-21 02:05:48.116038679,Chrome,Utilities,45.6,0,2,False,Sunday,1
1009,2024-01-21 02:49:29.789929976,Netflix,Entertainment,37.98,1,4,False,Sunday,1
1079,2024-01-21 03:33:11.463821273,Evernote,Productivity,45.95,4,5,True,Sunday,1
1021,2024-01-21 04:16:53.137712571,Notion,Productivity,1.74,0,2,True,Sunday,1
1057,2024-01-21 05:00:34.811603868,Chrome,Utilities,51.65,1,7,False,Sunday,1
1077,2024-01-21 05:44:16.485495165,Twitch,Entertainment,45.14,1,3,False,Sunday,1
1047,2024-01-21 06:27:58.159386462,Instagram,Social,5.82,1,3,False,Sunday,1
1042,2024-01-21 07:11:39.833277759,Twitch,Entertainment,14.41,1,1,False,Sunday,1
1039,2024-01-21 07:55:21.507169056,Gmail,Utilities,99.58,2,5,False,Sunday,1
1024,2024-01-21 08:39:03.181060353,Spotify,Entertainment,3.05,1,5,False,Sunday,1
1002,2024-01-21 09:22:44.854951650,YouTube,Entertainment,1.94,3,3,False,Sunday,1
1003,2024-01-21 10:06:26.528842947,Notion,Productivity,44.08,4,8,True,Sunday,1
1096,2024-01-21 10:50:08.202734244,Twitter,Social,35.98,2,7,False,Sunday,1
1037,2024-01-21 11:33:49.876625542,Chrome,Utilities,26.59,4,9,False,Sunday,1
1011,2024-01-21 12:17:31.550516839,YouTube,Entertainment,44.24,2,1,False,Sunday,1
1031,2024-01-21 13:01:13.224408136,Google Maps,Utilities,126.7,5,4,False,Sunday,1
1019,2024-01-21 13:44:54.898299433,Gmail,Utilities,13.67,3,5,False,Sunday,1
1014,2024-01-21 14:28:36.572190730,Chrome,Utilities,3.06,1,5,False,Sunday,1
1052,2024-01-21 15:12:18.246082027,Google Docs,Productivity,2.04,3,4,True,Sunday,1
1012,2024-01-21 15:55:59.919973324,Slack,Productivity,19.07,2,3,True,Sunday,1
1094,2024-01-21 16:39:41.593864621,TikTok,Entertainment,19.93,2,5,False,Sunday,1
1070,2024-01-21 17:23:23.267755918,Gmail,Utilities,55.22,2,3,False,Sunday,1
1095,2024-01-21 18:07:04.941647215,Twitch,Entertainment,7.8,6,5,False,Sunday,1
1088,2024-01-21 18:50:46.615538513,YouTube,Entertainment,19.4,1,4,False,Sunday,1
1012,2024-01-21 19:34:28.289429810,WhatsApp,Social,1.27,3,9,False,Sunday,1
1086,2024-01-21 20:18:09.963321107,Twitter,Social,43.18,3,2,False,Sunday,1
1100,2024-01-21 21:01:51.637212404,Twitter,Social,10.29,2,3,False,Sunday,1
1091,2024-01-21 21:45:33.311103701,Snapchat,Social,91.22,1,6,False,Sunday,1
1005,2024-01-21 22:29:14.984994998,Snapchat,Social,13.86,0,6,False,Sunday,1
1084,2024-01-21 23:12:56.658886295,Snapchat,Social,31.26,0,5,False,Sunday,1
1020,2024-01-21 23:56:38.332777592,Twitter,Social,74.08,0,8,False,Sunday,1
1000,2024-01-22 00:40:20.006668889,Google Docs,Productivity,10.52,1,9,True,Monday,1
1001,2024-01-22 01:24:01.680560186,YouTube,Entertainment,16.55,1,4,False,Monday,1
1097,2024-01-22 02:07:43.354451484,Evernote,Productivity,44.6,3,3,True,Monday,1
1031,2024-01-22 02:51:25.028342781,Twitch,Entertainment,11.29,1,8,False,Monday,1
1006,2024-01-22 03:35:06.702234078,Gmail,Utilities,30.91,1,3,False,Monday,1
1048,2024-01-22 04:18:48.376125375,Twitch,Entertainment,29.76,1,8,False,Monday,1
1033,2024-01-22 05:02:30.050016672,Notion,Productivity,23.72,3,5,True,Monday,1
1000,2024-01-22 05:46:11.723907969,Snapchat,Social,25.42,6,5,False,Monday,1
1051,2024-01-22 06:29:53.397799266,YouTube,Entertainment,3.3,5,5,False,Monday,1
1076,2024-01-22 07:13:35.071690563,Camera,Utilities,45.77,4,6,False,Monday,1
1064,2024-01-22 07:57:16.745581860,Twitch,Entertainment,64.76,2,8,False,Monday,1
1023,2024-01-22 08:40:58.419473157,Spotify,Entertainment,10.93,1,10,False,Monday,1
1051,2024-01-22 09:24:40.093364455,Chrome,Utilities,21.32,4,6,False,Monday,1
1057,2024-01-22 10:08:21.767255752,Weather,Utilities,40.46,4,6,False,Monday,1
1024,2024-01-22 10:52:03.441147049,Chrome,Utilities,114.29,4,3,False,Monday,1
1069,2024-01-22 11:35:45.115038346,Weather,Utilities,23.31,5,4,False,Monday,1
1060,2024-01-22 12:19:26.788929643,Gmail,Utilities,9.35,2,7,False,Monday,1
1045,2024-01-22 13:03:08.462820940,Twitter,Social,7.1,4,6,False,Monday,1
1022,2024-01-22 13:46:50.136712237,Notion,Productivity,16.28,2,4,True,Monday,1
1076,2024-01-22 14:30:31.810603534,Snapchat,Social,58.64,2,5,False,Monday,1
1041,2024-01-22 15:14:13.484494831,Netflix,Entertainment,27.84,0,4,False,Monday,1
1026,2024-01-22 15:57:55.158386128,Weather,Utilities,39.6,1,4,False,Monday,1
1090,2024-01-22 16:41:36.832277425,Chrome,Utilities,20.57,1,5,False,Monday,1
1010,2024-01-22 17:25:18.506168723,Notion,Productivity,18.58,1,10,True,Monday,1
1043,2024-01-22 18:09:00.180060020,Snapchat,Social,7.61,5,2,False,Monday,1
1015,2024-01-22 18:52:41.853951317,Spotify,Entertainment,42.98,1,4,False,Monday,1
1043,2024-01-22 19:36:23.527842614,Spotify,Entertainment,35.28,3,1,False,Monday,1
1023,2024-01-22 20:20:05.201733911,Chrome,Utilities,27.01,1,3,False,Monday,1
1058,2024-01-22 21:03:46.875625208,Twitter,Social,38.85,0,3,False,Monday,1
1094,2024-01-22 21:47:28.549516505,Snapchat,Social,24.61,3,9,False,Monday,1
1097,2024-01-22 22:31:10.223407802,TikTok,Entertainment,61.58,3,8,False,Monday,1
1010,2024-01-22 23:14:51.897299099,Camera,Utilities,91.26,3,6,False,Monday,1
1072,2024-01-22 23:58:33.571190396,Instagram,Social,21.2,1,5,False,Monday,1
1046,2024-01-23 00:42:15.245081694,Gmail,Utilities,19.24,2,3,False,Tuesday,1
1090,2024-01-23 01:25:56.918972991,Instagram,Social,32.64,1,3,False,Tuesday,1
1037,2024-01-23 02:09:38.592864288,Gmail,Utilities,22.8,3,3,False,Tuesday,1
1003,2024-01-23 02:53:20.266755585,Facebook,Social,4.72,4,5,False,Tuesday,1
1072,2024-01-23 03:37:01.940646882,Twitch,Entertainment,24.13,1,6,False,Tuesday,1
1066,2024-01-23 04:20:43.614538179,Twitch,Entertainment,1.51,1,3,False,Tuesday,1
1056,2024-01-23 05:04:25.288429476,Snapchat,Social,3.83,4,8,False,Tuesday,1
1097,2024-01-23 05:48:06.962320773,Slack,Productivity,14.96,2,5,True,Tuesday,1
1053,2024-01-23 06:31:48.636212070,Slack,Productivity,0.41,0,5,True,Tuesday,1
1028,2024-01-23 07:15:30.310103367,Google Docs,Productivity,16.31,0,4,True,Tuesday,1
1030,2024-01-23 07:59:11.983994665,Microsoft Teams,Productivity,2.8,4,1,True,Tuesday,1
1031,2024-01-23 08:42:53.657885962,WhatsApp,Social,7.37,4,5,False,Tuesday,1
1024,2024-01-23 09:26:35.331777259,WhatsApp,Social,2.35,5,9,False,Tuesday,1
1061,2024-01-23 10:10:17.005668556,Spotify,Entertainment,14.88,2,3,False,Tuesday,1
1002,2024-01-23 10:53:58.679559853,Microsoft Teams,Productivity,115.65,3,7,True,Tuesday,1
1033,2024-01-23 11:37:40.353451150,Google Docs,Productivity,15.13,3,5,True,Tuesday,1
1016,2024-01-23 12:21:22.027342447,TikTok,Entertainment,11.71,2,7,False,Tuesday,1
1060,2024-01-23 13:05:03.701233744,Netflix,Entertainment,4.77,1,3,False,Tuesday,1
1016,2024-01-23 13:48:45.375125041,Microsoft Teams,Productivity,22.6,1,5,True,Tuesday,1
1035,2024-01-23 14:32:27.049016338,Snapchat,Social,11.2,2,6,False,Tuesday,1
1012,2024-01-23 15:16:08.722907636,Gmail,Utilities,3.94,1,6,False,Tuesday,1
1029,2024-01-23 15:59:50.396798933,Notion,Productivity,22.47,1,7,True,Tuesday,1
1054,2024-01-23 16:43:32.070690230,Twitter,Social,0.26,5,4,False,Tuesday,1
1079,2024-01-23 17:27:13.744581527,Camera,Utilities,38.96,0,4,False,Tuesday,1
1004,2024-01-23 18:10:55.418472824,Evernote,Productivity,1.24,1,1,True,Tuesday,1
1072,2024-01-23 18:54:37.092364121,TikTok,Entertainment,61.2,1,8,False,Tuesday,1
1062,2024-01-23 19:38:18.766255418,Weather,Utilities,1.62,5,3,False,Tuesday,1
1067,2024-01-23 20:22:00.440146715,Google Docs,Productivity,27.22,6,6,True,Tuesday,1
1065,2024-01-23 21:05:42.114038012,Google Docs,Productivity,55.7,2,3,True,Tuesday,1
1089,2024-01-23 21:49:23.787929309,Chrome,Utilities,9.06,5,8,False,Tuesday,1
1026,2024-01-23 22:33:05.461820607,WhatsApp,Social,80.92,3,6,False,Tuesday,1
1011,2024-01-23 23:16:47.135711904,WhatsApp,Social,9.18,2,6,False,Tuesday,1
1018,2024-01-24 00:00:28.809603201,Gmail,Utilities,36.76,2,2,False,Wednesday,1
1086,2024-01-24 00:44:10.483494498,Gmail,Utilities,6.87,1,4,False,Wednesday,1
1086,2024-01-24 01:27:52.157385795,Evernote,Productivity,5.1,2,7,True,Wednesday,1
1028,2024-01-24 02:11:33.831277092,Weather,Utilities,48.27,2,6,False,Wednesday,1
1083,2024-01-24 02:55:15.505168389,Weather,Utilities,10.87,2,7,False,Wednesday,1
1033,2024-01-24 03:38:57.179059686,Slack,Productivity,23.73,2,10,True,Wednesday,1
1014,2024-01-24 04:22:38.852950983,Microsoft Teams,Productivity,2.79,2,6,True,Wednesday,1
1049,2024-01-24 05:06:20.526842280,Instagram,Social,7.42,0,4,False,Wednesday,1
1083,2024-01-24 05:50:02.200733578,Spotify,Entertainment,45.19,1,5,False,Wednesday,1
1073,2024-01-24 06:33:43.874624875,Facebook,Social,51.83,2,5,False,Wednesday,1
1031,2024-01-24 07:17:25.548516172,Instagram,Social,0.34,2,7,False,Wednesday,1
1058,2024-01-24 08:01:07.222407469,Camera,Utilities,62.32,4,7,False,Wednesday,1
1050,2024-01-24 08:44:48.896298766,Gmail,Utilities,26.22,1,8,False,Wednesday,1
1023,2024-01-24 09:28:30.570190063,Netflix,Entertainment,2.3,1,11,False,Wednesday,1
1075,2024-01-24 10:12:12.244081360,Facebook,Social,4.23,2,4,False,Wednesday,1
1031,2024-01-24 10:55:53.917972657,Twitch,Entertainment,36.17,3,7,False,Wednesday,1
1003,2024-01-24 11:39:35.591863954,Instagram,Social,25.3,2,7,False,Wednesday,1
1032,2024-01-24 12:23:17.265755251,Microsoft Teams,Productivity,19.14,1,5,True,Wednesday,1
1013,2024-01-24 13:06:58.939646549,Google Docs,Productivity,21.77,1,1,True,Wednesday,1
1082,2024-01-24 13:50:40.613537846,Notion,Productivity,30.8,5,5,True,Wednesday,1
1067,2024-01-24 14:34:22.287429143,Netflix,Entertainment,12.88,3,4,False,Wednesday,1
1086,2024-01-24 15:18:03.961320440,Camera,Utilities,3.06,4,8,False,Wednesday,1
1053,2024-01-24 16:01:45.635211737,Instagram,Social,74.35,1,2,False,Wednesday,1
1041,2024-01-24 16:45:27.309103034,Weather,Utilities,1.04,2,2,False,Wednesday,1
1093,2024-01-24 17:29:08.982994331,Microsoft Teams,Productivity,12.68,1,1,True,Wednesday,1
1099,2024-01-24 18:12:50.656885628,Google Docs,Productivity,42.55,3,5,True,Wednesday,1
1033,2024-01-24 18:56:32.330776925,Facebook,Social,36.11,2,3,False,Wednesday,1
1089,2024-01-24 19:40:14.004668222,YouTube,Entertainment,43.21,2,4,False,Wednesday,1
1064,2024-01-24 20:23:55.678559520,Twitter,Social,15.6,4,3,False,Wednesday,1
1096,2024-01-24 21:07:37.352450817,Chrome,Utilities,14.67,2,6,False,Wednesday,1
1048,2024-01-24 21:51:19.026342114,Evernote,Productivity,37.08,3,5,True,Wednesday,1
1075,2024-01-24 22:35:00.700233411,Twitter,Social,14.61,2,4,False,Wednesday,1
1017,2024-01-24 23:18:42.374124708,Weather,Utilities,73.35,2,3,False,Wednesday,1
1071,2024-01-25 00:02:24.048016005,Twitter,Social,4.87,3,5,False,Thursday,1
1085,2024-01-25 00:46:05.721907302,Chrome,Utilities,48.78,4,5,False,Thursday,1
1016,2024-01-25 01:29:47.395798599,Notion,Productivity,182.79,0,6,True,Thursday,1
1037,2024-01-25 02:13:29.069689896,TikTok,Entertainment,28.14,2,2,False,Thursday,1
1056,2024-01-25 02:57:10.743581193,Facebook,Social,12.55,3,2,False,Thursday,1
1023,2024-01-25 03:40:52.417472491,Evernote,Productivity,59.19,1,6,True,Thursday,1
1075,2024-01-25 04:24:34.091363788,Google Docs,Productivity,56.95,2,1,True,Thursday,1
1064,2024-01-25 05:08:15.765255085,Microsoft Teams,Productivity,15.12,1,5,True,Thursday,1
1048,2024-01-25 05:51:57.439146382,Netflix,Entertainment,52.76,1,4,False,Thursday,1
1053,2024-01-25 06:35:39.113037679,Evernote,Productivity,0.7,2,3,True,Thursday,1
1006,2024-01-25 07:19:20.786928976,Microsoft Teams,Productivity,22.4,0,3,True,Thursday,1
1011,2024-01-25 08:03:02.460820273,Netflix,Entertainment,47.85,3,3,False,Thursday,1
1039,2024-01-25 08:46:44.134711570,TikTok,Entertainment,48.36,0,4,False,Thursday,1
1009,2024-01-25 09:30:25.808602867,Slack,Productivity,2.5,0,6,True,Thursday,1
1064,2024-01-25 10:14:07.482494164,Google Maps,Utilities,101.2,0,5,False,Thursday,1
1044,2024-01-25 10:57:49.156385462,Google Maps,Utilities,76.96,2,5,False,Thursday,1
1084,2024-01-25 11:41:30.830276759,Notion,Productivity,0.19,1,2,True,Thursday,1
1076,2024-01-25 12:25:12.504168056,Facebook,Social,59.22,2,6,False,Thursday,1
1081,2024-01-25 13:08:54.178059353,Twitch,Entertainment,10.32,4,7,False,Thursday,1
1007,2024-01-25 13:52:35.851950650,Spotify,Entertainment,140.73,1,3,False,Thursday,1
1021,2024-01-25 14:36:17.525841947,Twitter,Social,9.0,2,2,False,Thursday,1
1008,2024-01-25 15:19:59.199733244,Evernote,Productivity,20.47,3,6,True,Thursday,1
1043,2024-01-25 16:03:40.873624541,Netflix,Entertainment,0.42,0,6,False,Thursday,1
1012,2024-01-25 16:47:22.547515838,Slack,Productivity,1.45,5,6,True,Thursday,1
1021,2024-01-25 17:31:04.221407135,Camera,Utilities,112.81,1,3,False,Thursday,1
1046,2024-01-25 18:14:45.895298433,Microsoft Teams,Productivity,32.26,4,5,True,Thursday,1
1066,2024-01-25 18:58:27.569189730,Google Docs,Productivity,10.72,0,7,True,Thursday,1
1019,2024-01-25 19:42:09.243081027,Microsoft Teams,Productivity,13.06,3,3,True,Thursday,1
1067,2024-01-25 20:25:50.916972324,TikTok,Entertainment,9.7,2,5,False,Thursday,1
1097,2024-01-25 21:09:32.590863621,Instagram,Social,35.8,0,9,False,Thursday,1
1010,2024-01-25 21:53:14.264754918,Spotify,Entertainment,4.0,4,5,False,Thursday,1
1003,2024-01-25 22:36:55.938646215,Twitch,Entertainment,1.04,1,7,False,Thursday,1
1085,2024-01-25 23:20:37.612537512,Netflix,Entertainment,39.64,3,9,False,Thursday,1
1094,2024-01-26 00:04:19.286428809,Spotify,Entertainment,73.26,1,3,False,Friday,1
1085,2024-01-26 00:48:00.960320106,Slack,Productivity,30.72,5,4,True,Friday,1
1060,2024-01-26 01:31:42.634211403,TikTok,Entertainment,10.47,2,9,False,Friday,1
1098,2024-01-26 02:15:24.308102701,Slack,Productivity,47.17,0,5,True,Friday,1
1014,2024-01-26 02:59:05.981993998,Twitch,Entertainment,54.6,4,1,False,Friday,1
1035,2024-01-26 03:42:47.655885295,Twitter,Social,0.89,2,5,False,Friday,1
1081,2024-01-26 04:26:29.329776592,TikTok,Entertainment,2.9,2,6,False,Friday,1
1019,2024-01-26 05:10:11.003667889,Microsoft Teams,Productivity,3.7,1,11,True,Friday,1
1057,2024-01-26 05:53:52.677559186,Evernote,Productivity,89.75,2,3,True,Friday,1
1093,2024-01-26 06:37:34.351450483,TikTok,Entertainment,27.01,2,5,False,Friday,1
1004,2024-01-26 07:21:16.025341780,Instagram,Social,25.05,3,3,False,Friday,1
1073,2024-01-26 08:04:57.699233077,Facebook,Social,0.51,4,8,False,Friday,1
1018,2024-01-26 08:48:39.373124374,Slack,Productivity,15.16,4,2,True,Friday,1
1006,2024-01-26 09:32:21.047015672,YouTube,Entertainment,3.7,1,6,False,Friday,1
1085,2024-01-26 10:16:02.720906969,Notion,Productivity,48.61,4,4,True,Friday,1
1010,2024-01-26 10:59:44.394798266,Spotify,Entertainment,5.39,2,7,False,Friday,1
1009,2024-01-26 11:43:26.068689563,Twitter,Social,2.22,1,5,False,Friday,1
1092,2024-01-26 12:27:07.742580860,Twitch,Entertainment,36.22,0,6,False,Friday,1
1060,2024-01-26 13:10:49.416472157,Netflix,Entertainment,22.42,1,3,False,Friday,1
1080,2024-01-26 13:54:31.090363454,Facebook,Social,25.13,1,2,False,Friday,1
1089,2024-01-26 14:38:12.764254751,Chrome,Utilities,12.48,2,3,False,Friday,1
1024,2024-01-26 15:21:54.438146048,Notion,Productivity,42.51,2,11,True,Friday,1
1095,2024-01-26 16:05:36.112037345,Facebook,Social,3.55,2,7,False,Friday,1
1066,2024-01-26 16:49:17.785928643,WhatsApp,Social,91.61,0,4,False,Friday,1
1049,2024-01-26 17:32:59.459819940,Twitch,Entertainment,101.72,2,6,False,Friday,1
1057,2024-01-26 18:16:41.133711237,Microsoft Teams,Productivity,2.67,2,4,True,Friday,1
1056,2024-01-26 19:00:22.807602534,Slack,Productivity,44.78,3,6,True,Friday,1
1026,2024-01-26 19:44:04.481493831,Microsoft Teams,Productivity,45.91,1,7,True,Friday,1
1001,2024-01-26 20:27:46.155385128,Google Maps,Utilities,11.76,2,4,False,Friday,1
1009,2024-01-26 21:11:27.829276425,Gmail,Utilities,14.44,3,5,False,Friday,1
1011,2024-01-26 21:55:09.503167722,Notion,Productivity,41.26,1,6,True,Friday,1
1010,2024-01-26 22:38:51.177059019,Spotify,Entertainment,120.05,0,2,False,Friday,1
1027,2024-01-26 23:22:32.850950316,Evernote,Productivity,17.19,4,6,True,Friday,1
1073,2024-01-27 00:06:14.524841614,Netflix,Entertainment,7.37,1,5,False,Saturday,1
1028,2024-01-27 00:49:56.198732911,TikTok,Entertainment,11.11,0,2,False,Saturday,1
1006,2024-01-27 01:33:37.872624208,Chrome,Utilities,99.29,1,5,False,Saturday,1
1009,2024-01-27 02:17:19.546515505,Weather,Utilities,7.76,2,7,False,Saturday,1
1065,2024-01-27 03:01:01.220406802,Microsoft Teams,Productivity,66.69,0,8,True,Saturday,1
1051,2024-01-27 03:44:42.894298099,Spotify,Entertainment,49.38,2,9,False,Saturday,1
1010,2024-01-27 04:28:24.568189396,Camera,Utilities,54.83,5,5,False,Saturday,1
1057,2024-01-27 05:12:06.242080693,Camera,Utilities,11.89,0,7,False,Saturday,1
1088,2024-01-27 05:55:47.915971990,Notion,Productivity,11.92,0,3,True,Saturday,1
1097,2024-01-27 06:39:29.589863288,Gmail,Utilities,21.79,5,2,False,Saturday,1
1008,2024-01-27 07:23:11.263754585,Netflix,Entertainment,12.22,0,8,False,Saturday,1
1058,2024-01-27 08:06:52.937645882,Microsoft Teams,Productivity,2.03,2,3,True,Saturday,1
1087,2024-01-27 08:50:34.611537179,Chrome,Utilities,31.41,0,6,False,Saturday,1
1068,2024-01-27 09:34:16.285428476,Camera,Utilities,18.34,0,4,False,Saturday,1
1074,2024-01-27 10:17:57.959319773,Facebook,Social,63.95,2,8,False,Saturday,1
1049,2024-01-27 11:01:39.633211070,Google Docs,Productivity,16.88,1,6,True,Saturday,1
1078,2024-01-27 11:45:21.307102367,Twitter,Social,6.52,2,4,False,Saturday,1
1089,2024-01-27 12:29:02.980993664,Chrome,Utilities,0.76,0,3,False,Saturday,1
1047,2024-01-27 13:12:44.654884961,TikTok,Entertainment,9.53,0,5,False,Saturday,1
1028,2024-01-27 13:56:26.328776259,Google Docs,Productivity,14.84,3,8,True,Saturday,1
1091,2024-01-27 14:40:08.002667556,Spotify,Entertainment,13.88,3,4,False,Saturday,1
1072,2024-01-27 15:23:49.676558853,Notion,Productivity,6.32,2,8,True,Saturday,1
1011,2024-01-27 16:07:31.350450150,Notion,Productivity,82.23,3,13,True,Saturday,1
